Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush32,village4,2023-12-30,2,125
toothbrush32,village4,2023-12-31,0,0
toothbrush33,village2,2023-01-01,2,197
toothbrush33,village2,2023-01-02,2,191
toothbrush33,village2,2023-01-03,2,154
toothbrush33,village2,2023-01-04,2,135
toothbrush33,village2,2023-01-05,0,0
toothbrush33,village2,2023-01-06,0,0
toothbrush33,village2,2023-01-07,0,0
toothbrush33,village2,2023-01-08,0,0
toothbrush33,village2,2023-01-09,2,187
toothbrush33,village2,2023-01-10,1,95
toothbrush33,village2,2023-01-11,2,97
toothbrush33,village2,2023-01-12,2,144
toothbrush33,village2,2023-01-13,2,170
toothbrush33,village2,2023-01-14,2,183
toothbrush33,village2,2023-01-15,1,87
toothbrush33,village2,2023-01-16,0,0
toothbrush33,village2,2023-01-17,1,87
toothbrush33,village2,2023-01-18,1,103
toothbrush33,village2,2023-01-19,2,87
toothbrush33,village2,2023-01-20,2,208
toothbrush33,village2,2023-01-21,0,0
toothbrush33,village2,2023-01-22,2,187
toothbrush33,village2,2023-01-23,0,0
toothbrush33,village2,2023-01-24,1,83
toothbrush33,village2,2023-01-25,1,87
toothbrush33,village2,2023-01-26,0,0
toothbrush33,village2,2023-01-27,2,157
toothbrush33,village2,2023-01-28,1,113
toothbrush33,village2,2023-01-29,2,157
toothbrush33,village2,2023-01-30,0,0
toothbrush33,village2,2023-01-31,2,141
toothbrush33,village2,2023-02-01,2,188
toothbrush33,village2,2023-02-02,1,71
toothbrush33,village2,2023-02-03,1,91
toothbrush33,village2,2023-02-04,2,175
toothbrush33,village2,2023-02-05,0,0
toothbrush33,village2,2023-02-06,0,0
toothbrush33,village2,2023-02-07,1,68
toothbrush33,village2,2023-02-08,2,152
toothbrush33,village2,2023-02-09,1,49
toothbrush33,village2,2023-02-10,2,144
toothbrush33,village2,2023-02-11,1,57
toothbrush33,village2,2023-02-12,2,138
toothbrush33,village2,2023-02-13,1,61
toothbrush33,village2,2023-02-14,0,0
toothbrush33,village2,2023-02-15,2,133
toothbrush33,village2,2023-02-16,1,34
toothbrush33,village2,2023-02-17,0,0
toothbrush33,village2,2023-02-18,2,128
toothbrush33,village2,2023-02-19,1,40
toothbrush33,village2,2023-02-20,1,88
toothbrush33,village2,2023-02-21,1,70
toothbrush33,village2,2023-02-22,0,0
toothbrush33,village2,2023-02-23,1,30
toothbrush33,village2,2023-02-24,0,0
toothbrush33,village2,2023-02-25,1,98
toothbrush33,village2,2023-02-26,1,117
toothbrush33,village2,2023-02-27,2,183
toothbrush33,village2,2023-02-28,2,187
toothbrush33,village2,2023-03-01,1,115
toothbrush33,village2,2023-03-02,0,0
toothbrush33,village2,2023-03-03,0,0
toothbrush33,village2,2023-03-04,1,87
toothbrush33,village2,2023-03-05,0,0
toothbrush33,village2,2023-03-06,2,134
toothbrush33,village2,2023-03-07,1,103
toothbrush33,village2,2023-03-08,1,54
toothbrush33,village2,2023-03-09,1,30
toothbrush33,village2,2023-03-10,0,0
toothbrush33,village2,2023-03-11,1,113
toothbrush33,village2,2023-03-12,1,73
toothbrush33,village2,2023-03-13,1,119
toothbrush33,village2,2023-03-14,0,0
toothbrush33,village2,2023-03-15,2,119
toothbrush33,village2,2023-03-16,1,48
toothbrush33,village2,2023-03-17,0,0
toothbrush33,village2,2023-03-18,2,116
toothbrush33,village2,2023-03-19,1,32
toothbrush33,village2,2023-03-20,1,30
toothbrush33,village2,2023-03-21,2,147
toothbrush33,village2,2023-03-22,0,0
toothbrush33,village2,2023-03-23,1,99
toothbrush33,village2,2023-03-24,0,0
toothbrush33,village2,2023-03-25,2,125
toothbrush33,village2,2023-03-26,2,116
toothbrush33,village2,2023-03-27,2,156
toothbrush33,village2,2023-03-28,0,0
toothbrush33,village2,2023-03-29,0,0
toothbrush33,village2,2023-03-30,1,42
toothbrush33,village2,2023-03-31,1,87
toothbrush33,village2,2023-04-01,1,89
toothbrush33,village2,2023-04-02,1,104
toothbrush33,village2,2023-04-03,0,0
toothbrush33,village2,2023-04-04,2,182
toothbrush33,village2,2023-04-05,0,0
toothbrush33,village2,2023-04-06,1,61
toothbrush33,village2,2023-04-07,1,47
toothbrush33,village2,2023-04-08,2,159
toothbrush33,village2,2023-04-09,2,120
toothbrush33,village2,2023-04-10,2,111
toothbrush33,village2,2023-04-11,2,158
toothbrush33,village2,2023-04-12,0,0
toothbrush33,village2,2023-04-13,0,0
toothbrush33,village2,2023-04-14,2,184
toothbrush33,village2,2023-04-15,2,124
toothbrush33,village2,2023-04-16,0,0
toothbrush33,village2,2023-04-17,2,166
toothbrush33,village2,2023-04-18,2,161
toothbrush33,village2,2023-04-19,1,90
toothbrush33,village2,2023-04-20,2,112
toothbrush33,village2,2023-04-21,1,113
toothbrush33,village2,2023-04-22,1,79
toothbrush33,village2,2023-04-23,2,111
toothbrush33,village2,2023-04-24,2,161
toothbrush33,village2,2023-04-25,2,159
toothbrush33,village2,2023-04-26,2,181
toothbrush33,village2,2023-04-27,0,0
toothbrush33,village2,2023-04-28,1,83
toothbrush33,village2,2023-04-29,1,57
toothbrush33,village2,2023-04-30,0,0
toothbrush33,village2,2023-05-01,1,80
toothbrush33,village2,2023-05-02,0,0
toothbrush33,village2,2023-05-03,0,0
toothbrush33,village2,2023-05-04,1,86
toothbrush33,village2,2023-05-05,2,153
toothbrush33,village2,2023-05-06,0,0
toothbrush33,village2,2023-05-07,1,119
toothbrush33,village2,2023-05-08,1,89
toothbrush33,village2,2023-05-09,2,166
toothbrush33,village2,2023-05-10,2,157
toothbrush33,village2,2023-05-11,2,163
toothbrush33,village2,2023-05-12,2,146
toothbrush33,village2,2023-05-13,0,0
toothbrush33,village2,2023-05-14,1,53
toothbrush33,village2,2023-05-15,0,0
toothbrush33,village2,2023-05-16,2,111
toothbrush33,village2,2023-05-17,2,182
toothbrush33,village2,2023-05-18,2,204
toothbrush33,village2,2023-05-19,2,111
toothbrush33,village2,2023-05-20,1,77
toothbrush33,village2,2023-05-21,0,0
toothbrush33,village2,2023-05-22,2,198
toothbrush33,village2,2023-05-23,1,55
toothbrush33,village2,2023-05-24,1,67
toothbrush33,village2,2023-05-25,2,94
toothbrush33,village2,2023-05-26,2,114
toothbrush33,village2,2023-05-27,1,101
toothbrush33,village2,2023-05-28,0,0
toothbrush33,village2,2023-05-29,2,178
toothbrush33,village2,2023-05-30,1,108
toothbrush33,village2,2023-05-31,2,137
toothbrush33,village2,2023-06-01,0,0
toothbrush33,village2,2023-06-02,0,0
toothbrush33,village2,2023-06-03,2,130
toothbrush33,village2,2023-06-04,2,218
toothbrush33,village2,2023-06-05,0,0
toothbrush33,village2,2023-06-06,1,103
toothbrush33,village2,2023-06-07,2,168
toothbrush33,village2,2023-06-08,0,0
toothbrush33,village2,2023-06-09,2,209
toothbrush33,village2,2023-06-10,2,130
toothbrush33,village2,2023-06-11,2,172
toothbrush33,village2,2023-06-12,1,102
toothbrush33,village2,2023-06-13,2,115
toothbrush33,village2,2023-06-14,2,125
toothbrush33,village2,2023-06-15,2,124
toothbrush33,village2,2023-06-16,2,202
toothbrush33,village2,2023-06-17,1,108
toothbrush33,village2,2023-06-18,2,144
toothbrush33,village2,2023-06-19,0,0
toothbrush33,village2,2023-06-20,2,157
toothbrush33,village2,2023-06-21,2,208
toothbrush33,village2,2023-06-22,0,0
toothbrush33,village2,2023-06-23,2,132
toothbrush33,village2,2023-06-24,2,165
toothbrush33,village2,2023-06-25,2,239
toothbrush33,village2,2023-06-26,2,153
toothbrush33,village2,2023-06-27,2,233
toothbrush33,village2,2023-06-28,2,164
toothbrush33,village2,2023-06-29,1,117
toothbrush33,village2,2023-06-30,1,94
toothbrush33,village2,2023-07-01,1,108
toothbrush33,village2,2023-07-02,0,0
toothbrush33,village2,2023-07-03,2,229
toothbrush33,village2,2023-07-04,2,221
toothbrush33,village2,2023-07-05,2,176
toothbrush33,village2,2023-07-06,2,104
toothbrush33,village2,2023-07-07,1,116
toothbrush33,village2,2023-07-08,0,0
toothbrush33,village2,2023-07-09,0,0
toothbrush33,village2,2023-07-10,0,0
toothbrush33,village2,2023-07-11,0,0
toothbrush33,village2,2023-07-12,2,178
toothbrush33,village2,2023-07-13,0,0
toothbrush33,village2,2023-07-14,1,88
toothbrush33,village2,2023-07-15,2,133
toothbrush33,village2,2023-07-16,2,99
toothbrush33,village2,2023-07-17,1,54
toothbrush33,village2,2023-07-18,2,123
toothbrush33,village2,2023-07-19,2,196
toothbrush33,village2,2023-07-20,0,0
toothbrush33,village2,2023-07-21,2,145
toothbrush33,village2,2023-07-22,2,110
toothbrush33,village2,2023-07-23,1,41
toothbrush33,village2,2023-07-24,0,0
toothbrush33,village2,2023-07-25,2,165
toothbrush33,village2,2023-07-26,1,54
toothbrush33,village2,2023-07-27,1,109
toothbrush33,village2,2023-07-28,1,62
toothbrush33,village2,2023-07-29,2,164
toothbrush33,village2,2023-07-30,2,123
toothbrush33,village2,2023-07-31,0,0
toothbrush33,village2,2023-08-01,0,0
toothbrush33,village2,2023-08-02,0,0
toothbrush33,village2,2023-08-03,1,111
toothbrush33,village2,2023-08-04,0,0
toothbrush33,village2,2023-08-05,1,73
toothbrush33,village2,2023-08-06,2,162
toothbrush33,village2,2023-08-07,1,91
toothbrush33,village2,2023-08-08,2,97
toothbrush33,village2,2023-08-09,2,236
toothbrush33,village2,2023-08-10,0,0
toothbrush33,village2,2023-08-11,2,130
toothbrush33,village2,2023-08-12,2,215
toothbrush33,village2,2023-08-13,0,0
toothbrush33,village2,2023-08-14,1,76
toothbrush33,village2,2023-08-15,0,0
toothbrush33,village2,2023-08-16,0,0
toothbrush33,village2,2023-08-17,1,95
toothbrush33,village2,2023-08-18,2,204
toothbrush33,village2,2023-08-19,0,0
toothbrush33,village2,2023-08-20,2,134
toothbrush33,village2,2023-08-21,1,31
toothbrush33,village2,2023-08-22,1,47
toothbrush33,village2,2023-08-23,1,89
toothbrush33,village2,2023-08-24,0,0
toothbrush33,village2,2023-08-25,0,0
toothbrush33,village2,2023-08-26,2,162
toothbrush33,village2,2023-08-27,1,103
toothbrush33,village2,2023-08-28,2,191
toothbrush33,village2,2023-08-29,2,157
toothbrush33,village2,2023-08-30,1,62
toothbrush33,village2,2023-08-31,2,108
toothbrush33,village2,2023-09-01,0,0
toothbrush33,village2,2023-09-02,1,96
toothbrush33,village2,2023-09-03,1,120
toothbrush33,village2,2023-09-04,2,141
toothbrush33,village2,2023-09-05,1,65
toothbrush33,village2,2023-09-06,2,116
toothbrush33,village2,2023-09-07,0,0
toothbrush33,village2,2023-09-08,0,0
toothbrush33,village2,2023-09-09,2,185
toothbrush33,village2,2023-09-10,0,0
toothbrush33,village2,2023-09-11,2,185
toothbrush33,village2,2023-09-12,2,117
toothbrush33,village2,2023-09-13,0,0
toothbrush33,village2,2023-09-14,0,0
toothbrush33,village2,2023-09-15,2,156
toothbrush33,village2,2023-09-16,2,138
toothbrush33,village2,2023-09-17,2,160
toothbrush33,village2,2023-09-18,0,0
toothbrush33,village2,2023-09-19,2,112
toothbrush33,village2,2023-09-20,2,132
toothbrush33,village2,2023-09-21,2,78
toothbrush33,village2,2023-09-22,0,0
toothbrush33,village2,2023-09-23,1,99
toothbrush33,village2,2023-09-24,1,30
toothbrush33,village2,2023-09-25,2,159
toothbrush33,village2,2023-09-26,2,160
toothbrush33,village2,2023-09-27,0,0
toothbrush33,village2,2023-09-28,2,175
toothbrush33,village2,2023-09-29,1,68
toothbrush33,village2,2023-09-30,0,0
toothbrush33,village2,2023-10-01,0,0
toothbrush33,village2,2023-10-02,1,65
toothbrush33,village2,2023-10-03,0,0
toothbrush33,village2,2023-10-04,0,0
toothbrush33,village2,2023-10-05,2,150
toothbrush33,village2,2023-10-06,1,46
toothbrush33,village2,2023-10-07,0,0
toothbrush33,village2,2023-10-08,2,127
toothbrush33,village2,2023-10-09,1,44
toothbrush33,village2,2023-10-10,0,0
toothbrush33,village2,2023-10-11,2,117
toothbrush33,village2,2023-10-12,2,158
toothbrush33,village2,2023-10-13,1,57
toothbrush33,village2,2023-10-14,0,0
toothbrush33,village2,2023-10-15,0,0
toothbrush33,village2,2023-10-16,1,59
toothbrush33,village2,2023-10-17,1,36
toothbrush33,village2,2023-10-18,0,0
toothbrush33,village2,2023-10-19,2,197
toothbrush33,village2,2023-10-20,0,0
toothbrush33,village2,2023-10-21,0,0
toothbrush33,village2,2023-10-22,2,118
toothbrush33,village2,2023-10-23,0,0
toothbrush33,village2,2023-10-24,1,48
toothbrush33,village2,2023-10-25,2,134
toothbrush33,village2,2023-10-26,2,157
toothbrush33,village2,2023-10-27,1,117
toothbrush33,village2,2023-10-28,0,0
toothbrush33,village2,2023-10-29,2,186
toothbrush33,village2,2023-10-30,0,0
toothbrush33,village2,2023-10-31,1,79
toothbrush33,village2,2023-11-01,0,0
toothbrush33,village2,2023-11-02,1,48
toothbrush33,village2,2023-11-03,2,164
toothbrush33,village2,2023-11-04,1,45
toothbrush33,village2,2023-11-05,2,113
toothbrush33,village2,2023-11-06,1,62
toothbrush33,village2,2023-11-07,1,52
toothbrush33,village2,2023-11-08,1,75
toothbrush33,village2,2023-11-09,1,90
toothbrush33,village2,2023-11-10,1,32
toothbrush33,village2,2023-11-11,0,0
toothbrush33,village2,2023-11-12,2,105
toothbrush33,village2,2023-11-13,2,152
toothbrush33,village2,2023-11-14,2,126
toothbrush33,village2,2023-11-15,2,85
toothbrush33,village2,2023-11-16,0,0
toothbrush33,village2,2023-11-17,2,164
toothbrush33,village2,2023-11-18,1,93
toothbrush33,village2,2023-11-19,2,80
toothbrush33,village2,2023-11-20,0,0
toothbrush33,village2,2023-11-21,1,71
toothbrush33,village2,2023-11-22,1,62
toothbrush33,village2,2023-11-23,0,0
toothbrush33,village2,2023-11-24,0,0
toothbrush33,village2,2023-11-25,1,85
toothbrush33,village2,2023-11-26,0,0
toothbrush33,village2,2023-11-27,1,75
toothbrush33,village2,2023-11-28,1,63
toothbrush33,village2,2023-11-29,1,112
toothbrush33,village2,2023-11-30,0,0
toothbrush33,village2,2023-12-01,1,38
toothbrush33,village2,2023-12-02,2,173
toothbrush33,village2,2023-12-03,0,0
toothbrush33,village2,2023-12-04,1,55
toothbrush33,village2,2023-12-05,1,57
toothbrush33,village2,2023-12-06,1,44
toothbrush33,village2,2023-12-07,2,121
toothbrush33,village2,2023-12-08,1,80
toothbrush33,village2,2023-12-09,1,81
toothbrush33,village2,2023-12-10,1,75
toothbrush33,village2,2023-12-11,0,0
toothbrush33,village2,2023-12-12,1,54
toothbrush33,village2,2023-12-13,1,36
toothbrush33,village2,2023-12-14,1,118
toothbrush33,village2,2023-12-15,1,45
toothbrush33,village2,2023-12-16,1,103
toothbrush33,village2,2023-12-17,0,0
toothbrush33,village2,2023-12-18,0,0
toothbrush33,village2,2023-12-19,0,0
toothbrush33,village2,2023-12-20,2,160
toothbrush33,village2,2023-12-21,2,84
toothbrush33,village2,2023-12-22,1,72
toothbrush33,village2,2023-12-23,2,209
toothbrush33,village2,2023-12-24,0,0
toothbrush33,village2,2023-12-25,0,0
toothbrush33,village2,2023-12-26,2,172
toothbrush33,village2,2023-12-27,1,76
toothbrush33,village2,2023-12-28,1,59
toothbrush33,village2,2023-12-29,0,0
toothbrush33,village2,2023-12-30,1,76
toothbrush33,village2,2023-12-31,2,111
toothbrush34,village2,2023-01-01,1,111
toothbrush34,village2,2023-01-02,1,46
toothbrush34,village2,2023-01-03,0,0
toothbrush34,village2,2023-01-04,2,109
toothbrush34,village2,2023-01-05,2,217
toothbrush34,village2,2023-01-06,1,113
toothbrush34,village2,2023-01-07,1,114
toothbrush34,village2,2023-01-08,0,0
toothbrush34,village2,2023-01-09,2,204
toothbrush34,village2,2023-01-10,2,136
toothbrush34,village2,2023-01-11,2,159
toothbrush34,village2,2023-01-12,0,0
toothbrush34,village2,2023-01-13,1,85
toothbrush34,village2,2023-01-14,2,101
toothbrush34,village2,2023-01-15,1,109
toothbrush34,village2,2023-01-16,2,152
toothbrush34,village2,2023-01-17,0,0
toothbrush34,village2,2023-01-18,0,0
toothbrush34,village2,2023-01-19,2,180
toothbrush34,village2,2023-01-20,1,77
toothbrush34,village2,2023-01-21,0,0
toothbrush34,village2,2023-01-22,1,33
toothbrush34,village2,2023-01-23,0,0
toothbrush34,village2,2023-01-24,0,0
toothbrush34,village2,2023-01-25,2,221
toothbrush34,village2,2023-01-26,1,51
toothbrush34,village2,2023-01-27,0,0
toothbrush34,village2,2023-01-28,2,125
toothbrush34,village2,2023-01-29,1,118
toothbrush34,village2,2023-01-30,0,0
toothbrush34,village2,2023-01-31,1,32
toothbrush34,village2,2023-02-01,1,101
toothbrush34,village2,2023-02-02,2,130
toothbrush34,village2,2023-02-03,1,58
toothbrush34,village2,2023-02-04,2,182
toothbrush34,village2,2023-02-05,2,169
toothbrush34,village2,2023-02-06,0,0
toothbrush34,village2,2023-02-07,2,219
toothbrush34,village2,2023-02-08,2,126
toothbrush34,village2,2023-02-09,1,46
toothbrush34,village2,2023-02-10,1,43
toothbrush34,village2,2023-02-11,2,158
toothbrush34,village2,2023-02-12,1,115
toothbrush34,village2,2023-02-13,1,41
toothbrush34,village2,2023-02-14,2,172
toothbrush34,village2,2023-02-15,1,106
toothbrush34,village2,2023-02-16,2,153
toothbrush34,village2,2023-02-17,1,51
toothbrush34,village2,2023-02-18,0,0
toothbrush34,village2,2023-02-19,2,130
toothbrush34,village2,2023-02-20,0,0
toothbrush34,village2,2023-02-21,0,0
toothbrush34,village2,2023-02-22,1,47
toothbrush34,village2,2023-02-23,0,0
toothbrush34,village2,2023-02-24,2,177
toothbrush34,village2,2023-02-25,1,41
toothbrush34,village2,2023-02-26,0,0
toothbrush34,village2,2023-02-27,1,71
toothbrush34,village2,2023-02-28,1,39
toothbrush34,village2,2023-03-01,0,0
toothbrush34,village2,2023-03-02,2,138
toothbrush34,village2,2023-03-03,2,215
toothbrush34,village2,2023-03-04,0,0
toothbrush34,village2,2023-03-05,2,180
toothbrush34,village2,2023-03-06,1,85
toothbrush34,village2,2023-03-07,2,143
toothbrush34,village2,2023-03-08,0,0
toothbrush34,village2,2023-03-09,2,195
toothbrush34,village2,2023-03-10,2,151
toothbrush34,village2,2023-03-11,0,0
toothbrush34,village2,2023-03-12,0,0
toothbrush34,village2,2023-03-13,2,154
toothbrush34,village2,2023-03-14,0,0
toothbrush34,village2,2023-03-15,1,117
toothbrush34,village2,2023-03-16,2,152
toothbrush34,village2,2023-03-17,1,38
toothbrush34,village2,2023-03-18,0,0
toothbrush34,village2,2023-03-19,0,0
toothbrush34,village2,2023-03-20,2,139
toothbrush34,village2,2023-03-21,0,0
toothbrush34,village2,2023-03-22,1,109
toothbrush34,village2,2023-03-23,2,135
toothbrush34,village2,2023-03-24,2,155
toothbrush34,village2,2023-03-25,0,0
toothbrush34,village2,2023-03-26,2,122
toothbrush34,village2,2023-03-27,1,93
toothbrush34,village2,2023-03-28,0,0
toothbrush34,village2,2023-03-29,0,0
toothbrush34,village2,2023-03-30,0,0
toothbrush34,village2,2023-03-31,0,0
toothbrush34,village2,2023-04-01,1,91
toothbrush34,village2,2023-04-02,2,169
toothbrush34,village2,2023-04-03,0,0
toothbrush34,village2,2023-04-04,2,187
toothbrush34,village2,2023-04-05,0,0
toothbrush34,village2,2023-04-06,1,43
toothbrush34,village2,2023-04-07,2,168
toothbrush34,village2,2023-04-08,0,0
toothbrush34,village2,2023-04-09,2,129
toothbrush34,village2,2023-04-10,0,0
toothbrush34,village2,2023-04-11,0,0
toothbrush34,village2,2023-04-12,1,88
toothbrush34,village2,2023-04-13,1,65
toothbrush34,village2,2023-04-14,1,54
toothbrush34,village2,2023-04-15,0,0
toothbrush34,village2,2023-04-16,2,146
toothbrush34,village2,2023-04-17,1,75
toothbrush34,village2,2023-04-18,0,0
toothbrush34,village2,2023-04-19,1,47
toothbrush34,village2,2023-04-20,2,111
toothbrush34,village2,2023-04-21,2,214
toothbrush34,village2,2023-04-22,1,47
toothbrush34,village2,2023-04-23,1,34
toothbrush34,village2,2023-04-24,2,148
toothbrush34,village2,2023-04-25,2,155
toothbrush34,village2,2023-04-26,2,164
toothbrush34,village2,2023-04-27,2,126
toothbrush34,village2,2023-04-28,0,0
toothbrush34,village2,2023-04-29,0,0
toothbrush34,village2,2023-04-30,2,131
toothbrush34,village2,2023-05-01,1,32
